iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
0,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694,-1.289869139184694
1,-1.2898660854065656,-1.2898660854065656,-1.289869139184694,-1.289864163032944,-1.289869139184694,-1.289869139184694,-1.2898671648578202,-1.2898676978835595,-1.289864163032944,-1.289869139184694,-1.289869139184694,-1.2898671648578486,-1.289869139184694,-1.289864239890275,-1.2898671648578486
2,-1.2898660854065656,-1.2898660854065656,-1.289869139184694,-1.289864163032944,-1.289864163032944,-1.289869139184694,-1.2898671648578202,-1.2898668938379507,-1.289864163032944,-1.289864239890275,-1.289869139184694,-1.289864239890275,-1.2898671648578486,-1.289864239890275,-1.2898671648578202
3,-1.2898660854065656,-1.2898635006649122,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.2898668938379507,-1.289864163032944,-1.289864239890275,-1.289869139184694,-1.289864239890275,-1.2898671648578486,-1.289864239890275,-1.2898671648578202
4,-1.289863486643859,-1.2898534622135793,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.2898668938379507,-1.289864163032944,-1.289864239890275,-1.289869139184694,-1.289864239890275,-1.2898671648578486,-1.289864239890275,-1.2898671648578202
5,-1.289863486643859,-1.2898534622135793,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.2898668938379507,-1.289864163032944,-1.289864239890275,-1.289869139184694,-1.289864239890275,-1.2898671648578486,-1.289864239890275,-1.2898671648578202
6,-1.289863486643859,-1.2898534622135793,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.2898668938379507,-1.2898635032603363,-1.289864239890275,-1.289869139184694,-1.289864239890275,-1.2898671648578486,-1.289864239890275,-1.2898671648578202
7,-1.289863486643859,-1.2898534622135793,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.289864182717711,-1.2898635032603363,-1.289864239890275,-1.289869139184694,-1.289864239890275,-1.2898671648578486,-1.289864239890275,-1.2898671648578202
8,-1.289863486643859,-1.2898534622135793,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.289864182717711,-1.2898635032603363,-1.289864239890275,-1.289869139184694,-1.289864239890275,-1.2898671648578486,-1.2898625109112118,-1.2898671648578202
9,-1.289863486643859,-1.2898534622135793,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.289864182717711,-1.2898635032603363,-1.289864163032944,-1.2898676978835812,-1.289864239890275,-1.2898671648578486,-1.2898625109112118,-1.2898671648578202
10,-1.289863486643859,-1.2898534622135793,-1.2898630383948757,-1.289864163032944,-1.289864163032944,-1.289864163032944,-1.2898671648578202,-1.289864182717711,-1.2898635032603363,-1.289863486643859,-1.2898676978835812,-1.289864239890275,-1.289864163032944,-1.2898625109112118,-1.2898671648578202
