iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
0,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923
1,-1.2898676978835908,-1.2898664358963245,-1.2898691391879902,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898692564275833,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898692564275833
2,-1.2898676978835908,-1.2898664358963245,-1.2898691391879902,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898692564275833,-1.289864239890275,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898692564275833
3,-1.2898676978835908,-1.2898664358963245,-1.2898691391879902,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.289869204022545,-1.2898625109112118,-1.2898718814530923,-1.2898718814530923,-1.2898718814530923,-1.2898692265058411,-1.2898692265058411,-1.2898692564275833
4,-1.2898664358963245,-1.2898664358963245,-1.2898691391879902,-1.2898659721055536,-1.2898671648578273,-1.2898626618808118,-1.2898651864482134,-1.2898671648578202,-1.2898625109112118,-1.2898659721055536,-1.289864239890275,-1.289864239890275,-1.289869204022545,-1.289864239890275,-1.2898676978835812
5,-1.2898664358963245,-1.2898534622135793,-1.2898691391879902,-1.2898659721055536,-1.2898659721055536,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.2898659721055536,-1.289864239890275,-1.289864239890275,-1.289869204022545,-1.289864239890275,-1.2898649167727314
6,-1.2898664358963245,-1.2898534622135793,-1.2898691391879902,-1.2898659721055536,-1.2898659721055536,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.289864239890275,-1.289864239890275,-1.2898625109112118,-1.289869204022545,-1.2898641634531425,-1.289863486643859
7,-1.2898664358963245,-1.2898534622135793,-1.289866820740997,-1.2898659721055536,-1.2898659721055536,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.289864239890275,-1.289864239890275,-1.2898625109112118,-1.289869204022545,-1.2898641634531425,-1.289863486643859
8,-1.2898664358963245,-1.2898534622135793,-1.289866820740997,-1.289864163032944,-1.289864163032944,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.289864239890275,-1.289864239890275,-1.2898625109112118,-1.289869204022545,-1.2898641634531425,-1.289863486643859
9,-1.2898664358963245,-1.2898534622135793,-1.2898649167727314,-1.289864163032944,-1.289864163032944,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.289864239890275,-1.289864239890275,-1.2898625109112118,-1.289869204022545,-1.2898641634531425,-1.289863486643859
10,-1.2898664358963245,-1.2898534622135793,-1.2898641634531425,-1.289864163032944,-1.289864163032944,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.2898625109112118,-1.289864239890275,-1.2898625109112118,-1.289869204022545,-1.2898641634531425,-1.289863486643859
11,-1.2898663913852721,-1.2898534622135793,-1.2898641634531425,-1.289864163032944,-1.289864163032944,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.2898625109112118,-1.2898641634531425,-1.2898625109112118,-1.289864239890275,-1.2898641634531425,-1.289863486643859
12,-1.2898635006649122,-1.2898534622135793,-1.2898641634531425,-1.289864163032944,-1.289864163032944,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.2898625109112118,-1.2898641634531425,-1.2898625109112118,-1.289862507235733,-1.2898641634531425,-1.289863486643859
13,-1.2898635006649122,-1.2898534622135793,-1.2898641634531425,-1.289864163032944,-1.289864163032944,-1.2898626618808118,-1.2898651864482134,-1.2898626618808118,-1.2898538801330535,-1.2898625109112118,-1.2898641634531425,-1.289862507235733,-1.289862507235733,-1.2898641634531425,-1.289863486643859
