iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
0,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
1,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
2,-1.5001450063414876,-1.5002202691147566,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
3,-1.5001450063414876,-1.5002202691147566,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
4,-1.5001450063414876,-1.5002202691147566,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
5,-1.5001450063414876,-1.5002202691147566,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
6,-1.5001450063414876,-1.5002202691147566,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
7,-1.5001450063414876,-1.5002202691147566,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
8,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
9,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
10,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
11,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
12,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
13,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
14,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
15,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
16,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
17,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
18,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
19,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
20,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
21,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
22,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
23,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
24,-1.5001450063414876,-1.5001450063414876,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603,-1.5002217128639603
