iteration,RBF_BO,HyperKappa_BO,Random,LLM-GA_unrestricted_p0.05,LLM-GA_unrestricted_p0.1,LLM-GA_unrestricted_p0.3,LLM-GA_unrestricted_p0.5,LLM-GA_unrestricted_p0.7,LLM-GA_unrestricted_p0.9,LLM-GA_depth3_p0.05,LLM-GA_depth3_p0.1,LLM-GA_depth3_p0.3,LLM-GA_depth3_p0.5,LLM-GA_depth3_p0.7,LLM-GA_depth3_p0.9
0,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765
1,-1.5002319128508765,-1.5001985866832366,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765
2,-1.4023515513677358,-1.5001985866832366,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
3,-1.3775439514096572,-1.348634198006975,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
4,-1.3775439514096572,-1.348634198006975,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
5,-1.3775439514096572,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
6,-1.3775439514096572,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
7,-1.3775439514096572,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
8,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
9,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
10,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
11,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
12,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
13,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
14,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358
15,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
16,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
17,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
18,-1.348634198006975,-1.348634198006975,-1.4023563845095544,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
19,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023540351684027,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
20,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
21,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023531204930302,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
22,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
23,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
24,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
25,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
26,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
27,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
28,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
29,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
30,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
31,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
32,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
33,-1.348634198006975,-1.348634198006975,-1.4023515513677358,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
34,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
35,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
36,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
37,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.5002319128508765,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
38,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
39,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
40,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
41,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
42,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
43,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
44,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
45,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
46,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
47,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.5002319128508765,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
48,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
49,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
50,-1.348634198006975,-1.348634198006975,-1.3564268571844298,-1.4023540351684027,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.4023531204930302,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358,-1.4023515513677358
